name,address,city,state,latitude,longitude,stars,review_count,categories
Rise & Shine - A Steak & Egg Place,10690 Southern Highlands Pkwy,Las Vegas,NV,35.9949501,-115.2062178,4.0,1429,"Food, Grocery, American (Traditional), Breakfast & Brunch, Steakhouses, Restaurants"
Bark Avenue Animal Hospital,3109 E McKellips Rd,Mesa,AZ,33.451260999999995,-111.76417,4.5,21,"Pet Services, Pet Sitting, Pets, Veterinarians"
Hot Oven Bakery,2226 Bloor St W,Toronto,ON,43.651322,-79.4766735,4.0,26,"Bakeries, Food"
Homer's Service Center,4157 Murray Ave,Pittsburgh,PA,40.4234091,-79.9281375,4.5,68,"Automotive, Oil Change Stations, Tires, Gas Stations, Auto Repair"
Tovrea Castle at Carraro Heights,5025 E Van Buren St,Phoenix,AZ,33.4504347,-111.9733086,4.0,19,"Hotels & Travel, Walking Tours, Public Services & Government, Active Life, Local Flavor, Historical Tours, Parks, Landmarks & Historical Buildings, Tours"
Five Guys,"7580 S Las Vegas Blvd, Ste 120",Las Vegas,NV,36.052027100000004,-115.17152040000002,4.0,187,"American (New), Restaurants, Food, Burgers, Fast Food"
Romaine Empire,3570 South Las Vegas Blvd,Las Vegas,NV,36.1161559,-115.17505759999999,3.5,15,"Sandwiches, Food Court, Restaurants, Salad, Seafood"
Greek & Co,366 Bloor Street W,Toronto,ON,43.6663524,-79.4058824,3.0,38,"Greek, Restaurants"
Xtreme Bean Coffee,1707 E Southern Ave,Tempe,AZ,33.39261389999999,-111.91102839999999,3.5,292,"Restaurants, Coffee & Tea, Food"
Cupids Wedding Chapel & Receptions,616 South 3rd St,Las Vegas,NV,36.1638364,-115.1473902,4.0,22,"Event Planning & Services, Photographers, Wedding Chapels, Event Photography, Wedding Planning"
Steak ’n Shake,9700 S South Blvd,Charlotte,NC,35.105919799999995,-80.8815736,2.5,79,"Burgers, Restaurants, Fast Food, American (New), Breakfast & Brunch, American (Traditional), Steakhouses, Diners"
Urbanh Cafe,"2015 North Dobson Rd, unit 9",Chandler,AZ,33.336118400000004,-111.8740989,4.5,70,"Bubble Tea, Vietnamese, Juice Bars & Smoothies, Food, Restaurants, Coffee & Tea, Ice Cream & Frozen Yogurt"
Cousins Maine Lobster - Charlotte,,Charlotte,NC,35.1660032,-80.7934798,3.5,43,"Food, Seafood, Food Trucks, Restaurants"
Best Western Sterling Hotel & Suites,242 E Woodlawn Rd,Charlotte,NC,35.1774091716,-80.8804754914,3.0,28,"Hotels & Travel, Hotels, Event Planning & Services"
Lulu's Bread & Breakfast,6720 Skypointe Dr,Las Vegas,NV,36.2835006714,-115.26988220209999,4.0,555,"Salad, Breakfast & Brunch, Restaurants, Sandwiches, Bakeries, Food, Bed & Breakfast, Hotels & Travel, Cafes"
Easy Drink Easy Go,"2900 Warden Avenue, Unit 102",Toronto,ON,43.798105086099994,-79.3180795877,3.5,13,"Coffee & Tea, Food"
Ben McNally Books,366 Bay Street,Toronto,ON,43.6508349,-79.3814444,4.0,16,"Shopping, Bookstores, Books, Mags, Music & Video"
Baguette Cafe,"8359 W Sunset Rd, Ste 100",Las Vegas,NV,36.066865,-115.27324099999998,4.5,1193,"Delis, Coffee & Tea, Vegan, Breakfast & Brunch, Food, Cafes, Restaurants, Sandwiches, French"
Francesca's Collections,"9830 Rea Rd, Ste C",Charlotte,NC,35.0346832,-80.8068499,4.0,3,"Fashion, Shoe Stores, Women's Clothing, Shopping, Accessories"
Ole Brass Rail,3738 E Thomas Rd,Phoenix,AZ,33.4807647,-112.00008319999999,3.5,88,"Sports Bars, Chicken Wings, Music Venues, Arts & Entertainment, Food, Bars, Burgers, Nightlife, Karaoke, Restaurants"
Sobeys,20 McKenzie Towne Avenue SE,Calgary,AB,50.917228065500005,-113.9597939657,3.5,7,"Food, Grocery"
Early Bird Coffee & Kitchen,613 Queen Street W,Toronto,ON,43.64725670000001,-79.4025637,4.0,212,"Food, Coffee & Tea, Breakfast & Brunch, Nightlife, Restaurants, Bars"
Royale Fine Dining Banquet,648 Silver Star Boulevard,Toronto,ON,43.8226922,-79.3002593,3.5,89,"Chinese, Restaurants, Dim Sum, Food"
Alexander Scott,208 E Blvd,Charlotte,NC,35.303002899999996,-80.7476035,4.0,4,"Home & Garden, Jewelry, Home Services, Furniture Stores, Shopping, Interior Design"
El Paisano Market and Laila Check Cashing,1035 E Lemon St,Tempe,AZ,33.4164308,-111.92256359999999,4.5,98,"Financial Services, Check Cashing/Pay-day Loans, Convenience Stores, Food, Restaurants, Mexican, Currency Exchange"
Ironman Arizona,1 W Rio Salado Pkwy,Tempe,AZ,33.429555,-111.94022,4.0,15,"Races & Competitions, Active Life"
Green Beanery,565 Bloor Street W,Toronto,ON,43.6650299,-79.41095379999999,3.0,153,"Coffee & Tea, Food"
Wiggles and Wags Pet Resort,1811 E Baseline Rd,Tempe,AZ,33.3773212,-111.9071543,4.0,130,"Pet Services, Pet Sitting, Pet Training, Pets, Pet Groomers, Pet Boarding"
El Toque Del Sabor,2501 E Tropicana Ave,Las Vegas,NV,36.0994266527,-115.11620159620001,4.0,71,"Bars, Restaurants, Nightlife, Peruvian"
Michaels,4337 Park Rd,Charlotte,NC,35.172853,-80.847678,3.0,34,"Arts & Crafts, Shopping, Art Supplies, Knitting Supplies, Hobby Shops"
Allied Service Center,4047 W Desert Inn Rd,Las Vegas,NV,36.1298338,-115.1936865,3.0,41,"Auto Repair, Automotive, Oil Change Stations"
Le Quartier Général,1251 Rue Gilford,Montréal,QC,45.53107670000001,-73.5814696,4.5,124,"French, Restaurants"
eyecarecenter,1208 S Blvd,Charlotte,NC,35.2171235,-80.8517254,4.0,21,"Health & Medical, Shopping, Optometrists, Eyewear & Opticians"
Lao Sze Chuan,4321 W Flamingo Rd,Las Vegas,NV,36.114539,-115.19568400000001,3.0,133,"Chinese, Cantonese, Asian Fusion, Restaurants, Szechuan"
Grand Canyon by Red Rock Canyon Tours,780 Joshua Star,Las Vegas,NV,36.1356768,-115.42726359999999,5.0,7,"Tours, Hotels & Travel, Travel Services, Active Life"
ALDI,16 Federal Dr,Pittsburgh,PA,40.4637114895,-79.8269896422,3.5,7,"International Grocery, Grocery, Food"
El Original Tacos Jalisco,3060 N 68th St,Scottsdale,AZ,33.4832792,-111.9351817,4.0,249,"Restaurants, Mexican"
Village Discount Outlet,2930 State Rd,Cuyahoga Falls,OH,41.1516042,-81.5102221,3.5,25,"Shopping, Thrift Stores"
Alma Pan-Latin Kitchen,7606 Forbes Ave,Pittsburgh,PA,40.4395862366,-79.8975160459,4.0,59,"Latin American, Food, Restaurants, Tapas/Small Plates, Vegetarian"
Cracker Barrel Old Country Store,9312 W Glendale Ave,Glendale,AZ,33.538157,-112.2599175,3.5,166,"American (Traditional), Restaurants, Southern, Breakfast & Brunch"
Goodwill of Central Arizona,868 N Gilbert Rd,Gilbert,AZ,33.366252,-111.7916,3.0,11,"Shopping, Thrift Stores"
Spring Rolls,693 Yonge Street,Toronto,ON,43.6690663,-79.3862666,2.5,16,"Restaurants, Asian Fusion"
Havana Cigar Company,"3900 Paradise Rd, Ste J",Las Vegas,NV,36.118838399999994,-115.15448020000001,4.0,33,"Tobacco Shops, Shopping"
Pho Viet Nam,"393 W Warner Rd, Ste 103",Chandler,AZ,33.3345446,-111.8463429,4.0,223,"Vietnamese, Restaurants"
M Italian,22 W Orange St,Chagrin Falls,OH,41.4323665,-81.39348869999999,4.0,178,"Diners, Pizza, Italian, Restaurants"
DT's Filipino Food and Karaoke,"7320 S Rainbow Blvd, Ste 107",Las Vegas,NV,36.0553574,-115.24149740000001,3.0,235,"Noodles, Restaurants, Seafood, Filipino"
"Bluegreen Vacations Club 36, Ascend Resort Collection",372 East Tropicana Ave,Las Vegas,NV,36.103149,-115.156798,2.5,304,"Resorts, Hotels & Travel, Event Planning & Services, Vacation Rentals, Hotels"
Salsarita's Fresh Mexican Grill,"101 South Tryon St, Ste 5",Charlotte,NC,35.2264848,-80.8427064,3.5,29,"Fast Food, Tex-Mex, Restaurants, Caterers, Mexican, Event Planning & Services"
Mod Nails,"5479 S Rainbow Blvd, Ste a-2",Las Vegas,NV,36.089184,-115.24295900000001,4.0,109,"Beauty & Spas, Nail Salons"
Chipotle Mexican Grill,"425 E Bell Rd, Ste 140",Phoenix,AZ,33.6399644,-112.0676247,3.0,105,"Tex-Mex, Fast Food, Mexican, Restaurants"
Gianni's Trattoria,16 Union St S,Concord,NC,35.4101165,-80.5811003,4.0,119,"Restaurants, Food, Italian"
Michaels,142 John Street,Toronto,ON,43.648855700000006,-79.3909342,3.0,19,"Arts & Crafts, Jewelry, Hobby Shops, Knitting Supplies, Framing, Art Supplies, Shopping"
Inn On Coventry,2785 Euclid Heights Blvd,Cleveland,OH,41.508317100000006,-81.5802997,4.0,278,"Breakfast & Brunch, Diners, Restaurants"
Lisa's Cosmetics,1380 Rodick Road,Markham,ON,43.859185499999995,-79.3491964,4.0,7,"Beauty & Spas, Shopping, Cosmetics & Beauty Supply"
Aroma Espresso Bar,229 Consumers Road,Toronto,ON,43.770976,-79.33157990000001,3.5,3,"Sandwiches, Food, Comfort Food, Restaurants, Coffee & Tea, Salad, Breakfast & Brunch"
Mary Yoder's Amish Kitchen Bakery & Collectible Gifts,14743 N State Ave,Middlefield,OH,41.467308,-81.072826,3.0,75,"Flowers & Gifts, Restaurants, Gift Shops, American (New), American (Traditional), Shopping, Food, Bakeries, Desserts"
Basilique Notre-Dame de Montréal,110 Rue Notre-Dame O,Montréal,QC,45.5045649831,-73.5562091239,4.5,284,"Religious Organizations, Churches"
Stan's Market,1809 Penn Ave,Pittsburgh,PA,40.450748700000005,-79.9848259,3.5,14,"Grocery, Food"
Thai & Pho,"1801, Rue Sainte-Catherines W",Montréal,QC,45.493826,-73.5794767,2.5,12,"Vietnamese, Thai, Food, Restaurants"
Penske Truck Rental,11115 Texland Blvd,Charlotte,NC,35.114059000000005,-80.92023,4.5,3,"Automotive, Movers, Shopping, Truck Rental, Home Services, Packing Supplies"
Islington Village Automotive,79 Shorncliffe Rd,Toronto,ON,43.6268657,-79.54201309999999,4.5,6,"Automotive, Auto Repair"
CVS Pharmacy,4490 Paradise Rd,Las Vegas,NV,36.1085,-115.15100000000001,3.5,59,"Health & Medical, Drugstores, Pharmacy, Shopping"
Dollar Tree,2948 E Franklin Blvd,Gastonia,NC,35.2620117,-81.1265118,4.5,4,"Discount Store, Shopping"
Stampede Parade,9th Avenue & 5th Street SW,Calgary,AB,51.044928588599994,-114.0739417076,4.5,3,"Festivals, Arts & Entertainment"
Saddle Mountain Brewing Company,15651 W Roosevelt St,Goodyear,AZ,33.4565678849,-112.3955378188,4.0,508,"Restaurants, Nightlife, Gastropubs, Food, American (Traditional), Breweries, Bars"
Cafe & Ice Cream Parlor,6000 E Camelback Rd,Scottsdale,AZ,33.5056284,-111.94825859999999,4.0,4,"Food, Ice Cream & Frozen Yogurt, Coffee & Tea"
Planète Poutine et Cie,51 rue Rachel Ouest,Montréal,QC,45.5174678,-73.5823901,4.0,15,"Poutineries, Restaurants, Fast Food"
Papa Murphy's,3128 South Mill Avenue,Tempe,AZ,33.3939206909,-111.9405783699,4.0,12,"Do-It-Yourself Food, Restaurants, Food, Pizza"
The Bootlegger Italian Bistro,"7700 Las Vegas Blvd S, Ste 1",Las Vegas,NV,36.048992157,-115.1715393066,4.0,969,"Event Planning & Services, Restaurants, Steakhouses, Wedding Planning, Italian, Venues & Event Spaces, Nightlife"
Thai Express,"9773 W Flamingo Rd, Ste 2",Las Vegas,NV,36.114006200000006,-115.30568159999999,3.0,35,"Food, Restaurants, Thai, Asian Fusion"
WalMart,"Phoenix Walmart Supercenter, 1825 W Bell Rd",Phoenix,AZ,33.6371745,-112.0981733,2.5,38,"Shopping Centers, Shopping, Grocery, Food, Mobile Phones, Department Stores, Fashion"
Wells Fargo Bank,"440 E Silverado Ranch Blvd, Ste C",Las Vegas,NV,36.0138907,-115.1536669,2.5,28,"Banks & Credit Unions, Financial Services"
Pita House,7210 E 1st Ave,Scottsdale,AZ,33.494262,-111.92564879999999,2.5,221,"Middle Eastern, Bars, Restaurants, Hookah Bars, Greek, Nightlife, Animal Shelters, Pets, Lounges"
Buffalo Wild Wings,"4280 Hualapi, #108",Las Vegas,NV,36.112261100000005,-115.31422420000001,3.0,328,"Bars, Sports Bars, Nightlife, Chicken Wings, American (Traditional), Restaurants"
Arirang Oriental Food Store,"1324 10 Avenue SW, Suite 30",Calgary,AB,51.0446325,-114.09262369999999,4.0,16,"Grocery, Food, Imported Food, Ethnic Food, Specialty Food"
Hampton Inn Las Vegas/Summerlin,7100 Cascade Valley Ct,Las Vegas,NV,36.211913,-115.24713940000001,3.5,46,"Event Planning & Services, Hotels & Travel, Hotels"
B Bar,3131 S Las Vegas Blvd,Las Vegas,NV,36.126878999999995,-115.165874,3.5,14,"Bars, Nightlife"
Vince Neil's Tatuado EAT DRINK PARTY,2880 S Las Vegas Blvd,Las Vegas,NV,36.137112229,-115.1633105054,3.0,393,"Restaurants, Breakfast & Brunch, Bars, Food, Sports Bars, American (New), American (Traditional), Nightlife, Beer, Wine & Spirits"
GetGo Fuel Station,430 E Waterfront Dr,Homestead,PA,40.404538333400005,-79.9211619691,3.0,8,"Automotive, Restaurants, Gas Stations, Food, Convenience Stores"
Lo-Lo's Chicken & Waffles,1220 S Central Ave,Phoenix,AZ,33.4353717916,-112.0739703039,4.0,1807,"Soul Food, Southern, Waffles, Restaurants"
McDowell Sonoran Preserve,18333 N Thompson Peak Pkwy,Scottsdale,AZ,33.649493,-111.85890800000001,4.5,109,"Hiking, Active Life"
The One Sushi,5222 MacLeod Trail SW,Calgary,AB,51.007827,-114.06800600000001,2.5,76,"Korean, Sushi Bars, Restaurants, Japanese, Thai, Barbeque"
Posh Improvisational Cuisine,"7167 E Rancho Vista Dr, Ste 111",Scottsdale,AZ,33.506543,-111.92655,4.0,356,"Japanese, Modern European, American (New), Restaurants, Ramen"
Restaurant Julien,1191 Union Av,Montréal,QC,45.5030903,-73.5674929,3.5,12,"Restaurants, French"
Earth Fare,12235 N Community House Rd,Charlotte,NC,35.0690265,-80.8409526,3.5,65,"Grocery, Specialty Food, Food, Health Markets"
Wendy's,1927 Uxbridge Drive NW,Calgary,AB,51.0692018096,-114.1300910646,2.0,5,"Fast Food, Shopping Centers, Shopping, Restaurants, Burgers"
Zumiez,3111 W Chandler Blvd,Chandler,AZ,33.301812,-111.89995900000001,2.5,5,"Fashion, Shopping"
Y S Dumplings,21-3280 Midland Avenue,Toronto,ON,43.805998100000004,-79.28818659999999,3.5,4,"Restaurants, Chinese"
Bali Restaurant,10 E Wilmot Street,Richmond Hill,ON,43.853482799999995,-79.3839517,3.0,45,"Restaurants, Singaporean, Malaysian, Thai"
United Nissan,3025 E Sahara Ave,Las Vegas,NV,36.143291999999995,-115.108703,2.5,298,"Car Dealers, Auto Repair, Auto Parts & Supplies, Automotive"
Griffin Home Health Care,"9129 Monroe Rd, Ste 120",Charlotte,NC,35.146798600000004,-80.74295140000001,1.5,7,"Medical Supplies, Drugstores, Shopping"
National Car Rental,2000 Airport Rd NE,Calgary,AB,51.134358,-114.010802,3.5,11,"Car Rental, Hotels & Travel"
Kim Po Vietnamese Restaurant,"550 Highway 7 E, Unit 6162A",Richmond Hill,ON,43.8449826,-79.38376540000002,2.5,81,"Restaurants, Vietnamese"
Grand Spa & Fitness Center,3799 Las Vegas Blvd S,Las Vegas,NV,36.104721409899994,-115.1673938132,3.0,89,"Massage, Nail Salons, Day Spas, Skin Care, Beauty & Spas"
Talavera,10600 E Crescent Moon Dr,Scottsdale,AZ,33.731996,-111.8537854,4.0,125,"American (New), Restaurants, Steakhouses, Spanish, Tapas/Small Plates"
Planet Fitness - Tempe East - AZ,3122 S McClintock Dr,Tempe,AZ,33.3958412,-111.91025159999998,3.5,86,"Gyms, Active Life, Fitness & Instruction, Trainers"
Ondori Asian Kitchen,4500 W Tropicana Ave,Las Vegas,NV,36.102841,-115.20178700000001,4.0,164,"Restaurants, Asian Fusion, Chinese, Sushi Bars, Japanese"
Tempe's Front Porch,100 S Mill Ave,Tempe,AZ,33.429167,-111.94041599999998,3.5,34,"Tapas/Small Plates, Bars, Nightlife, Restaurants"
il Capo Pizzeria,"7366 E Shea Blvd, Ste 102",Scottsdale,AZ,33.5841115,-111.92230009999999,4.0,259,"Restaurants, Food, Bars, Italian, Nightlife, Beer, Wine & Spirits, Pizza, Wine Bars"
Panera Bread,5940 Fairview Rd,Charlotte,NC,35.151154,-80.841072,3.0,50,"Restaurants, Bagels, Breakfast & Brunch, Bakeries, Soup, Salad, Sandwiches, Food"
AMC Town Square 18,6587 Las Vegas Blvd S,Las Vegas,NV,36.0681852444,-115.1785192799,3.5,664,"Cinema, Arts & Entertainment"
FlatIron Kitchen & Taphouse,215 S Main St,Davidson,NC,35.497608500000005,-80.8493255,3.5,209,"Restaurants, Seafood, Steakhouses, American (New)"
PetSmart,1815 Windsor Square Dr,Matthews,NC,35.1357219,-80.7092308,3.0,8,"Pet Services, Pet Stores, Veterinarians, Pet Training, Pet Groomers, Pets, Pet Sitting"
Grandma B's,2537 Wylie Ave,Pittsburgh,PA,40.4486945,-79.97054150000001,4.5,37,"Halal, Restaurants, Breakfast & Brunch, Diners"
Mellow Mushroom,740 S Mill Ave,Tempe,AZ,33.4230242165,-111.94024758629999,3.5,526,"Sandwiches, Pizza, Bars, Food, Nightlife, Beer, Wine & Spirits, Restaurants"
Brick Street Bread,1969 Queen St E,Toronto,ON,43.6695943,-79.3014347,3.5,11,"Food, Bakeries"
Ice Pan,"3475 Las Vegas Blvd S, Fl 2",Las Vegas,NV,36.119309799999996,-115.17177020000001,4.5,333,"Food, Ice Cream & Frozen Yogurt"
Family Dollar,6480 W Lake Mead Blvd,Las Vegas,NV,36.1965818,-115.2356462,2.0,6,"Shopping, Fashion, Department Stores, Discount Store"
Dilly's Deli Sandwich Shop,14202 N Scottsdale Rd,Scottsdale,AZ,33.617273,-111.926576,3.5,54,"Delis, Restaurants, Event Planning & Services, Caterers, Sandwiches"
Maryvale Baseball Park,3600 N 51st Ave,Phoenix,AZ,33.5003932465,-112.16938018799999,4.0,60,"Stadiums & Arenas, Arts & Entertainment, Baseball Fields, Active Life"
Big Jack's Burger Shops,8384 Woodbine Avenue,Markham,ON,43.8468335,-79.35756140000001,3.5,38,"Burgers, Fast Food, Restaurants"
Café 260,260 Richmond Street E,Toronto,ON,43.653234999999995,-79.3702878,4.0,36,"Arts & Entertainment, Art Galleries, Shopping, Coffee & Tea, Food"
Don Tequila,9439 Mentor Ave,Mentor,OH,41.6806901287,-81.3019082067,3.5,48,"Restaurants, Mexican"
Einstein Bros,"4010 S Rainbow Blvd, Ste B",Las Vegas,NV,36.1161032,-115.2425,3.0,80,"Delis, Restaurants, Bakeries, Bagels, Food"
WURST Überkitchen. Wunderbar,2437 4th Street SW,Calgary,AB,51.0306449,-114.07154009999998,3.5,148,"Restaurants, Specialty Food, German, Bars, Breakfast & Brunch, Nightlife, Food"
Waffallonia,1709 Murray Ave,Pittsburgh,PA,40.4377485,-79.9228228,4.5,286,"Ice Cream & Frozen Yogurt, Specialty Food, American (New), Restaurants, Breakfast & Brunch, Food, Waffles, Coffee & Tea, Desserts"
Moon Valley Cafe,502 E Thunderbird Rd,Phoenix,AZ,33.608104700000005,-112.0664068,3.5,140,"American (Traditional), Cafes, Breakfast & Brunch, Mexican, Restaurants"
Hei Xiao Mian,"3700 Midland Avenue, Unit 108",Toronto,ON,43.8187262736,-79.2886278405,2.5,5,"Restaurants, Chinese, Noodles"
Crop Bistro & Bar,2537 Lorain Ave,Cleveland,OH,41.4837780362,-81.7038367706,4.0,415,"Event Planning & Services, Nightlife, Venues & Event Spaces, Restaurants, Breakfast & Brunch, Bars, American (New), American (Traditional)"
JCPenney,10101 E Independence Blvd,Matthews,NC,35.131076,-80.708074,3.0,14,"Women's Clothing, Fashion, Children's Clothing, Shopping, Appliances, Men's Clothing, Home & Garden, Department Stores"
Owens Chimney Systems,"9303 Monroe Rd, Ste G1",Charlotte,NC,35.145408,-80.74136920000001,4.0,16,"Fireplace Services, Home Services, Local Services, Contractors, Chimney Sweeps"
Office Depot,9610 Pineville-Matthews Rd,Pineville,NC,35.0868546082,-80.8799094429,3.0,11,"Office Equipment, Computers, Shopping"
Phuel Cafe,1350 Euclid Ave,Cleveland,OH,41.500439799999995,-81.6819593,4.0,113,"Specialty Food, Fast Food, Food, Restaurants, American (New), Cafes, Health Markets"
Quiet Storm Vegetarian & Vegan Cafe,5430 Penn Ave,Pittsburgh,PA,40.464484999999996,-79.935388,4.0,143,"Food, Local Flavor, Event Planning & Services, Coffee & Tea, Caterers, Vegetarian, Restaurants"
Detroit Coney Grill,930 W Broadway Rd,Tempe,AZ,33.4078922,-111.9539189,4.5,659,"Restaurants, Hot Dogs, Burgers, Fast Food, American (Traditional), American (New)"
Tamarind,257 N Craig St,Pittsburgh,PA,40.4511441,-79.9519468,4.0,230,"Indian, Restaurants, Pakistani"
Canal Lachine,,Montréal,QC,45.4673544282,-73.5908889771,5.0,20,"Hiking, Active Life, Parks"
Divine Eatery,"7181 N Hualapai Way, Ste 115",Las Vegas,NV,36.2914570873,-115.3158073274,4.0,290,"American (New), Restaurants, Breakfast & Brunch, Burgers"
Karim's Cobbler Shop & Deli,"333 E Jefferson St, Ste 102",Phoenix,AZ,33.4458023,-112.06910690000001,3.5,19,"Food, Event Planning & Services, Caterers, Bakeries, Delis, Restaurants"
Primanti Brothers at PNC Park,115 Federal St,Pittsburgh,PA,40.4468714046,-80.0046486305,3.0,17,"Restaurants, American (New), Sandwiches, Nightlife, Sports Bars, Bars"
Tnt Dynamite Pizza & Hoagies,450 Pittsburgh St,Springdale,PA,40.5409535,-79.7873503,2.5,12,"Restaurants, Pizza"
Carrabba's Italian Grill,10160 S Eastern Ave,Henderson,NV,36.0052114,-115.1111405,3.5,285,"Restaurants, Italian, Seafood"
Grille 565,565 Lincoln Ave,Bellevue,PA,40.4964748041,-80.0577745856,4.0,38,"Restaurants, Chicken Wings, Nightlife, Bars, American (Traditional)"
Roberto's Taco Shop,"2810 Bicentennial Pkwy, Ste 120",Henderson,NV,35.941655079600004,-115.11658741049999,3.5,63,"Mexican, Restaurants, Fast Food"
El-Tipico Ecuatoriano,2312 Keele Street,North York,ON,43.7034935,-79.477234,3.0,7,"Restaurants, Latin American"
La Tolteca Mexican Foods,1205 E Van Buren St,Phoenix,AZ,33.45107,-112.055957,4.0,154,"Specialty Food, Ethnic Food, Delis, Restaurants, Bakeries, Grocery, Food, Mexican"
The Walking Company,"3200 Las Vegas Blvd S, Ste 1550",Las Vegas,NV,36.127331,-115.172959,3.0,11,"Shopping, Fashion, Shoe Stores"
Nick's Diner II,13765 N Litchfield Rd,Surprise,AZ,33.6090953,-112.36010120000002,4.0,306,"American (New), American (Traditional), Greek, Italian, Restaurants, Breakfast & Brunch"
Showmars - Arrowood Rd,2216 W Arrowood Rd,Charlotte,NC,35.1466312809,-80.9243124292,4.0,42,"Food, Southern, Greek, Restaurants, Sandwiches"
